ID,Label
10001,0.4603733356044345
10002,0.40890282979023823
10003,0.4261910639424215
10004,0.4261910639424215
10005,0.4261910639424215
10006,0.4370956450256375
10007,0.4370956450256375
10008,0.4323984569395398
10009,0.4323984569395398
10010,0.4323984569395398
10011,0.4323984569395398
10012,0.4323984569395398
10013,0.4323984569395398
10014,0.4323984569395398
10015,0.4323984569395398
10016,0.4323984569395398
10017,0.4323984569395398
10018,0.4323984569395398
10019,0.4323984569395398
10020,0.4323984569395398
10021,0.4323984569395398
10022,0.4323984569395398
10023,0.4260203820146434
10024,0.4260203820146434
10025,0.4260203820146434
10026,0.4260203820146434
10027,0.4260203820146434
10028,0.4260203820146434
10029,0.38939427726420905
10030,0.38939427726420905
10031,0.38939427726420905
10032,0.38939427726420905
10033,0.38939427726420905
10034,0.38939427726420905
10035,0.38939427726420905
10036,0.38939427726420905
10037,0.38939427726420905
10038,0.38939427726420905
10039,0.38939427726420905
10040,0.38939427726420905
10041,0.38939427726420905
10042,0.38939427726420905
10043,0.41314383482181966
10044,0.41314383482181966
10045,0.41314383482181966
10046,0.41314383482181966
10047,0.41314383482181966
10048,0.41314383482181966
10049,0.41314383482181966
10050,0.41314383482181966
10051,0.43020576413922956
10052,0.43020576413922956
10053,0.43020576413922956
10054,0.43020576413922956
10055,0.43020576413922956
10056,0.43020576413922956
10057,0.4763277358921142
10058,0.4763277358921142
10059,0.44532151100549716
10060,0.48596316526607936
10061,0.48596316526607936
10062,0.48596316526607936
10063,0.48596316526607936
10064,0.48596316526607936
10065,0.48596316526607936
10066,0.39345064301290955
10067,0.39345064301290955
10068,0.39345064301290955
10069,0.39345064301290955
10070,0.39345064301290955
10071,0.39345064301290955
10072,0.39345064301290955
10073,0.39345064301290955
10074,0.39345064301290955
10075,0.39345064301290955
10076,0.39345064301290955
10077,0.39345064301290955
10078,0.39345064301290955
10079,0.39345064301290955
10080,0.39345064301290955
10081,0.39345064301290955
10082,0.39345064301290955
10083,0.39345064301290955
10084,0.39345064301290955
10085,0.39345064301290955
10086,0.39345064301290955
10087,0.39345064301290955
10088,0.39345064301290955
